,# t (s),mx (),my (),mz (),MaxAngle (rad),phi (degree),f_RF (GHz)
259426,1.297130996112495e-06,-0.48569784,-0.86751884,-0.0028756972999999996,0.11304587,240,3000000000.0
259427,1.2971353857534466e-06,-0.4840862,-0.86842155,-0.0029362612,0.112749055,240,3000000000.0
259428,1.2971412381712359e-06,-0.48190236,-0.8696364,-0.002960518,0.11233189,240,3000000000.0
259429,1.2971456280876664e-06,-0.48026383,-0.870542,-0.002937356,0.11203053,240,3000000000.0
259430,1.297150018171521e-06,-0.47864634,-0.87143105,-0.0028801733000000003,0.11175081,240,3000000000.0
259431,1.2971558705918177e-06,-0.47655487,-0.87257355,-0.0027541440999999996,0.11144252,240,3000000000.0
259432,1.2971602601351205e-06,-0.4750574000000001,-0.87338674,-0.0026251576,0.11127411,240,3000000000.0
259433,1.2971661144392685e-06,-0.4731852,-0.874398,-0.002412183,0.11114360000000001,240,3000000000.0
259434,1.2971705041899427e-06,-0.47189337,-0.8750924000000001,-0.0022256629999999997,0.11112425,240,3000000000.0
259435,1.297176356253655e-06,-0.47034326,-0.875922,-0.0019474769,0.11119625,240,3000000000.0
259436,1.297180745647834e-06,-0.46932240000000003,-0.8764666999999999,-0.001721185,0.11132133,240,3000000000.0
259437,1.2971851349901276e-06,-0.46843156,-0.87694067,-0.00148379,0.11149718,240,3000000000.0
259438,1.29719098668987e-06,-0.46745524,-0.8774596,-0.0011563763,0.111793555,240,3000000000.0
259439,1.2971953760559419e-06,-0.4668852,-0.87776256,-0.000907328,0.11204386,240,3000000000.0
259440,1.2972012294187383e-06,-0.46634248,-0.8780519,-0.0005773948999999999,0.112388775,240,3000000000.0
259441,1.29720561849264e-06,-0.46609628,-0.8781843,-0.00033605486000000005,0.11263722,240,3000000000.0
259442,1.2972100074527133e-06,-0.46598357,-0.8782471,-0.000103466235,0.112860784,240,3000000000.0
259443,1.2972158584568463e-06,-0.46603059999999996,-0.8782274,0.00018797406000000002,0.11310451,240,3000000000.0
259444,1.2972202473398143e-06,-0.46620396,-0.87814057,0.0003892529,0.11323329,240,3000000000.0
259445,1.2972260980809144e-06,-0.46660150000000006,-0.8779375,0.00063027994,0.11332714599999999,240,3000000000.0
259446,1.297230486941933e-06,-0.46701097,-0.87772703,0.00078830315,0.11333453,240,3000000000.0
259447,1.2972363402282372e-06,-0.46768339999999997,-0.8773795,0.0009661432699999999,0.11326441,240,3000000000.0
259448,1.297240729048299e-06,-0.46826634,-0.8770771,0.0010737003999999998,0.11315836,240,3000000000.0
259449,1.2972451176249614e-06,-0.4689027,-0.87674624,0.0011586879,0.11301363,240,3000000000.0
259450,1.2972509687638269e-06,-0.46981215,-0.87627196,0.0012369907000000001,0.112769715,240,3000000000.0
259451,1.2972553576660485e-06,-0.47052390000000005,-0.8759001000000001,0.0012700727,0.11256189999999999,240,3000000000.0
259452,1.297261208307196e-06,-0.47148886,-0.8753943999999999,0.001281676,0.112266466,240,3000000000.0
259453,1.2972655968051255e-06,-0.47221023,-0.8750155999999999,0.0012676675999999999,0.11203959,240,3000000000.0
259454,1.2972714492623023e-06,-0.47314912,-0.87452155,0.0012217839,0.1117444,240,3000000000.0
259455,1.2972758377189183e-06,-0.47382399999999997,-0.8741658999999999,0.0011694655000000001,0.11153788,240,3000000000.0
259456,1.2972802266468555e-06,-0.47446520000000003,-0.87382746,0.0011041613,0.11134815,240,3000000000.0
259457,1.2972860775094512e-06,-0.47525609999999996,-0.8734097,0.00100091,0.11112963,240,3000000000.0
