t	mx	my	mz	MaxAngle	phi	f_RF
8.500752304019892e-10	0.97381383	0.011199193	0.0033804532	0.024538875	0	3000000000.0
8.551055372384607e-10	0.97394025	0.0088089015	0.0034187862	0.02464069	0	3000000000.0
8.601357304778281e-10	0.9740442	0.006406339	0.0034270056	0.024754131	0	3000000000.0
8.651659314080046e-10	0.97412705	0.004013141	0.0034046348	0.024862261	0	3000000000.0
8.70028509527893e-10	0.97418886	0.0017291238	0.0033537576	0.024965147	0	3000000000.0
8.750588019423635e-10	0.97423595	-0.00058205996	0.0032709648	0.025077121	0	3000000000.0
8.800891215238655e-10	0.97426814	-0.0028195113	0.0031578683	0.025181495	0	3000000000.0
8.851194993109928e-10	0.97428733	-0.0049621905	0.0030150956	0.025276007	0	3000000000.0
8.901499356753518e-10	0.97429466	-0.006989659	0.0028435173	0.02536547	0	3000000000.0
8.950128452589503e-10	0.9742914	-0.00882157	0.0026513028	0.025442904	0	3000000000.0
9.000435144527764e-10	0.9742778	-0.010565972	0.0024264762	0.02550842	0	3000000000.0
9.050743227271375e-10	0.974254	-0.012139622	0.0021767304	0.025555117	0	3000000000.0
9.101052290023987e-10	0.97421914	-0.013525962	0.0019038054	0.025592413	0	3000000000.0
9.151361831955991e-10	0.97417337	-0.014709777	0.00160966	0.025618022	0	3000000000.0
9.20167280082697e-10	0.97411567	-0.015677392	0.0012964684	0.025627328	0	3000000000.0
9.250307346482203e-10	0.97404844	-0.01639591	0.0009778826	0.025622675	0	3000000000.0
9.30058338081688e-10	0.9739673	-0.016904665	0.00063475606	0.025606385	0	3000000000.0
9.350835165534263e-10	0.9738748	-0.017167358	0.00028063566	0.025576102	0	3000000000.0
9.401083084036052e-10	0.97377217	-0.017178267	-8.149858e-05	0.02553645	0	3000000000.0
9.451331420996906e-10	0.9736611	-0.016933724	-0.00044833255	0.02548504	0	3000000000.0
9.50158033964962e-10	0.97354406	-0.016432498	-0.00081631076	0.02542181	0	3000000000.0
9.550155360749943e-10	0.97342753	-0.015705224	-0.0011695996	0.025353717	0	3000000000.0
9.600406766997368e-10	0.9733068	-0.014705608	-0.0015287893	0.025278365	0	3000000000.0
9.65065967936388e-10	0.97318864	-0.013461132	-0.001877659	0.025200427	0	3000000000.0
9.700914521290603e-10	0.97307646	-0.01198117	-0.0022122022	0.025124617	0	3000000000.0
9.751170948061875e-10	0.9729731	-0.010277828	-0.0025284411	0.025043817	0	3000000000.0
9.801429644971608e-10	0.97288114	-0.008365801	-0.002822517	0.024967534	0	3000000000.0
9.850015660609107e-10	0.9728048	-0.0063352995	-0.0030822677	0.024895804	0	3000000000.0
9.90027889417457e-10	0.9727399	-0.004065327	-0.003322278	0.024823869	0	3000000000.0
9.950543947642682e-10	0.9726903	-0.00164447	-0.0035300488	0.024749314	0	3000000000.0
1.000081148665378e-09	0.9726556	0.0009037255	-0.0037028813	0.024691442	0	3000000000.0
1.0051080341190734e-09	0.9726352	0.003553979	-0.0038385107	0.02474209	0	3000000000.0
1.0101350645403995e-09	0.972628	0.0062797237	-0.003935156	0.024792632	0	3000000000.0
1.0151623501782011e-09	0.9726321	0.009053427	-0.0039915387	0.024843073	0	3000000000.0
1.0200222328004092e-09	0.9726453	0.0117536355	-0.0040070442	0.024891015	0	3000000000.0
1.0250500063257524e-09	0.97266644	0.014538804	-0.0039824895	0.024941258	0	3000000000.0
1.030078065084714e-09	0.9726934	0.017287353	-0.0039168913	0.024991397	0	3000000000.0
1.0351062721099575e-09	0.97272456	0.019970918	-0.003810983	0.025041439	0	3000000000.0
1.0401347341078947e-09	0.9727589	0.022561947	-0.0036659674	0.025089003	0	3000000000.0
1.0451634437250432e-09	0.97279537	0.02503384	-0.0034834899	0.025131734	0	3000000000.0
1.0500247427522351e-09	0.9728321	0.027286304	-0.0032734207	0.025172025	0	3000000000.0
1.0550538526496247e-09	0.97287166	0.02945162	-0.0030236405	0.025212253	0	3000000000.0
1.0600831880885966e-09	0.97291285	0.031427734	-0.0027435827	0.025245331	0	3000000000.0
1.0651126686605336e-09	0.97295654	0.03319486	-0.0024363257	0.025268933	0	3000000000.0
1.0701423769250384e-09	0.9730033	0.034735553	-0.0021051997	0.025285441	0	3000000000.0
1.075004599795137e-09	0.97305226	0.03599552	-0.0017657651	0.02529958	0	3000000000.0
1.0800345597224152e-09	0.9731075	0.03704954	-0.0013982452	0.025297225	0	3000000000.0
1.085064495399031e-09	0.97316813	0.03784028	-0.0010178909	0.025292512	0	3000000000.0
1.0900945817768431e-09	0.9732346	0.038360745	-0.00062863535	0.025285441	0	3000000000.0
1.0951248204609383e-09	0.97330695	0.038606707	-0.00023446888	0.025266573	0	3000000000.0
1.1001551099259863e-09	0.9733848	0.03857671	0.00016061014	0.02524297	0	3000000000.0
1.1050178897337795e-09	0.9734642	0.038286623	0.0005396844	0.025219344	0	3000000000.0
1.1100485312991016e-09	0.9735491	0.03772029	0.00092513626	0.02518623	0	3000000000.0
1.115079232343724e-09	0.97363526	0.036889758	0.0013000646	0.025148332	0	3000000000.0
