t	mx	my	mz	MaxAngle	phi	f_RF
1.4314358624412472e-08	0.81113964	0.5718937	-0.004595524	0.09261552	30	5000000000.0
1.4318747485351883e-08	0.8097353	0.5739387	-0.0033540851	0.092036255	30	5000000000.0
1.432459822364485e-08	0.8085688	0.57562345	-0.001606855	0.09123442	30	5000000000.0
1.432898730312035e-08	0.8082485	0.576079	-0.0002587781	0.09229595	30	5000000000.0
1.43348403444117e-08	0.8085754	0.57559526	0.0015408467	0.09413188	30	5000000000.0
1.4339229101968252e-08	0.80937856	0.574423	0.0028590243	0.095279045	30	5000000000.0
1.434361776949923e-08	0.810641	0.5725785	0.004123057	0.096203715	30	5000000000.0
1.4349468644766954e-08	0.8129876	0.5691305	0.0056835813	0.097061805	30	5000000000.0
1.4353857883806202e-08	0.8151952	0.56585956	0.00673246	0.09740747	30	5000000000.0
1.4359708925969592e-08	0.8186421	0.5606951	0.007931106	0.09746261	30	5000000000.0
1.4364098950522473e-08	0.82153445	0.55630505	0.008658879	0.097202554	30	5000000000.0
1.4369953414000592e-08	0.8256841	0.54991174	0.009374524	0.096467696	30	5000000000.0
1.4374342814876999e-08	0.82893157	0.5448267	0.009706788	0.09564174	30	5000000000.0
1.4378732588028675e-08	0.8322242	0.53959465	0.009856571	0.094599985	30	5000000000.0
1.4384584215563512e-08	0.8365725	0.5325612	0.009767742	0.09291794	30	5000000000.0
1.4388973067519953e-08	0.83972454	0.5273709	0.00948612	0.09146573	30	5000000000.0
1.4394824514116694e-08	0.84367263	0.520754	0.008833676	0.08938923	30	5000000000.0
